Bucket label,m/z,Name,Formula,Topical_X401Y338-X415Y353,Topical_X440Y338-X454Y353,Topical_X478Y338-X492Y353,Topical_X516Y338-X530Y353,Topical_X554Y293-X568Y308,Topical_X592Y292-X606Y307,Topical_X630Y293-X644Y308,Topical_X668Y293-X682Y308,Topical_X706Y293-X720Y308,Topical_X744Y293-X758Y308,Topical_X781Y293-X795Y308,Topical_X819Y293-X833Y308,Topical_X554Y337-X568Y352,Topical_X592Y338-X606Y353,Topical_X630Y338-X644Y353,Topical_X667Y338-X681Y353,Topical_X706Y338-X720Y353,Topical_X743Y338-X757Y353,Topical_X781Y338-X795Y353,Topical_X819Y338-X833Y353
Regions,,,,Cons Aveeno,Cons Aveeno,Cons Aveeno,Cons Aveeno,Cons Control,Cons Control,Cons Control,Cons Control,Cons GoldBond,Cons GoldBond,Cons GoldBond,Cons GoldBond,Cons Eucerin,Cons Eucerin,Cons Eucerin,Cons Eucerin,Cons Vaseline,Cons Vaseline,Cons Vaseline,Cons Vaseline
1011.3921064415 Da,1012.40159,,,0,0,0,0,0,0,0,0,0,0,0,0,106026.9922,0,0,0,0,0,0,0
706.9089243685 Da,707.91745,,,0,0,0,0,74951.75781,0,63625.73828,0,0,0,0,0,0,0,0,0,0,0,0,0
392.0789375621 Da,393.08519,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629.6430368089 Da,668.60473,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
759.5135436549 Da,798.47609,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961.8819736112 Da,962.88708,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
989.6609596900 Da,1012.65171,,,0,0,0,0,0,0,43735.08594,0,0,0,0,0,0,0,0,0,0,0,0,0
1108.0805100717 Da,1109.08793,,,0,0,0,47349.5,73913.14844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371.3395761831 Da,372.347,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
969.5885106574 Da,992.58023,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704.5195536137 Da,743.48081,,,0,67506.13281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
402.3811425685 Da,441.34533,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
647.4824644824 Da,648.48759,,,0,0,0,128565.1797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.2460696758 Da,240.25265,,,0,0,87903.61719,0,0,0,0,33313.33594,0,0,0,0,0,0,0,0,0,0,0,0
216.0738495269 Da,239.06323,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23025.39844,0,0,0,50573.82813,49107.69531
1049.4940100219 Da,1072.48395,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
223.0805043700 Da,262.0448,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
913.9626149690 Da,914.96753,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183.3909728920 Da,1206.38205,,,0,0,0,0,0,0,0,0,0,0,0,0,25077.30664,41946.66406,37893.54297,28354.13086,0,0,27076.62109,0
1124.3296260129 Da,1147.31912,,,0,0,0,0,0,0,0,0,46401.20703,39573.97266,28397.6543,27222.49219,0,0,0,0,0,0,0,0
540.4846339259 Da,563.47552,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
287.2292039790 Da,326.1923,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1203.5684078925 Da,1204.57677,,,0,0,0,0,0,0,108983.1484,0,0,0,0,0,0,0,0,0,0,0,0,0
344.3645428995 Da,383.32619,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
275.0129435146 Da,298.00457,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1215.9729765449 Da,1216.97943,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404.1316792863 Da,427.1226,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
336.1730877821 Da,359.16004,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1245.9261090270 Da,1268.91319,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
660.5279984526 Da,661.53633,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255.4569990921 Da,1278.44396,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
703.9365007311 Da,726.92403,,,0,0,0,0,0,0,0,0,17456.44336,0,0,0,0,0,0,16648.54883,0,0,0,0
251.0117244673 Da,274.00229,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1070.2977002218 Da,1071.30407,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303.5975751860 Da,1304.60425,,,0,0,0,0,0,0,41699.33984,0,0,0,0,0,0,0,0,0,0,0,0,0
557.0529207913 Da,596.01604,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1105.5306403651 Da,1106.53842,,,0,0,0,0,84693.46094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053.1013946063 Da,1054.11068,,,0,0,0,0,89997.71094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1145.6291708298 Da,1146.63778,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
710.0209362018 Da,733.00771,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1092.2714257274 Da,1115.25974,,,0,0,0,0,0,0,0,0,0,0,70807.35156,0,0,0,0,0,0,0,0,0
630.2042771145 Da,653.19254,,,0,0,0,0,0,0,0,0,0,0,0,0,88600.6875,0,0,0,0,0,0,0
502.4722313470 Da,525.46172,,,0,0,0,0,0,0,0,0,40112.34766,35182.76953,0,0,0,0,0,0,0,0,0,0
1241.9355751001 Da,1242.94392,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1053.0726415404 Da,1076.06007,,,0,0,0,0,82720.27344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1059.9612953212 Da,1060.96756,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1122.6980688296 Da,1145.68652,,,0,0,0,0,0,72205.76563,0,69641.42969,0,0,0,0,0,0,0,0,0,0,0,0
851.1519969203 Da,874.14019,,,0,0,0,0,0,0,0,0,0,0,0,0,110914.7578,0,0,0,0,0,0,0
412.3379657109 Da,435.3295,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191.1673438956 Da,192.17395,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549.9448073935 Da,572.93536,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571.0400089466 Da,572.04783,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
860.0113464264 Da,898.97269,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261.1669706315 Da,300.13132,,,0,0,0,0,102585.9766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1054.2760707738 Da,1055.28412,,,0,0,0,0,0,0,0,0,0,0,0,72257.60156,0,0,0,0,0,0,0,0
919.9896188094 Da,942.9788,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
885.1567710508 Da,886.16169,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
774.6332970813 Da,813.59721,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
871.9904315558 Da,872.99615,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121.6022417024 Da,1122.61163,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86912.36719,0
710.5334945593 Da,749.49811,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915.1691354972 Da,954.13138,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106520.2109,0,0,0
197.1203595453 Da,236.07889,,,0,0,0,0,0,0,0,0,0,86817.32813,0,0,0,0,0,0,0,0,0,0
634.0797755163 Da,657.06847,,,0,0,0,0,0,0,129880.2266,0,0,0,0,0,0,0,0,0,0,0,0,0
814.0356732875 Da,837.02633,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
935.9878400767 Da,936.99555,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816.5154201740 Da,817.52056,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85074.50781,0,0,0,0,0
829.4667105343 Da,868.42935,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
781.0024252783 Da,803.99255,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
702.5604822802 Da,703.56883,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
876.4744456262 Da,899.46578,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1234.6173245052 Da,1235.62615,,,0,0,0,0,0,98152.76563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
828.2547876185 Da,867.21635,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
237.9681952665 Da,260.95734,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
514.1153422883 Da,553.0807,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1104.1048836794 Da,1143.06883,,,0,0,0,71131.28125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1028.0028419674 Da,1029.01037,,,0,0,0,0,0,0,0,0,0,0,0,51383.60938,0,0,0,0,0,40861.01172,0,0
1048.2993903756 Da,1049.30552,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79556.08594,0,0,0,0
223.1108410230 Da,246.10051,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70505.17969,0,0
1168.3048611305 Da,1207.26781,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
414.0452631225 Da,415.05305,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
322.1971657185 Da,345.1864,,,0,0,0,0,0,0,0,0,0,0,0,0,0,93862.91406,0,0,0,0,0,0
723.4314886086 Da,746.42268,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844.2145652124 Da,845.22125,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
873.9682398014 Da,874.97388,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
949.3469269855 Da,972.33429,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86305.4375,0,0,0
470.2917843543 Da,471.30143,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634.3188533136 Da,657.30926,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911.9945488145 Da,934.98266,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
506.3559292441 Da,507.36397,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1090.1083640319 Da,1113.09901,,,0,0,0,0,0,0,0,0,104308.0156,0,0,0,0,0,0,0,0,0,0,0
262.1208024782 Da,285.11054,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372.1484860729 Da,395.13836,,,0,0,0,0,0,0,0,0,0,0,0,117458.9063,0,0,0,0,0,0,0,0
1025.0538723845 Da,1026.0602,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
775.1093943662 Da,776.11427,,,0,0,0,0,0,0,0,0,63327.31641,0,0,0,0,0,0,0,0,0,0,0
687.4706575045 Da,688.48016,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
789.0666495297 Da,828.03132,,,0,0,0,0,0,0,0,0,0,0,0,81555.32031,0,0,0,0,0,0,0,0
906.6105576870 Da,929.60032,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67773.48438,37931.1875
305.2347086113 Da,328.22559,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1006.1917973470 Da,1029.18278,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82959.64063,0,0,0,0
666.5473684973 Da,705.51232,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249.1697243765 Da,288.13123,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
761.9607552193 Da,800.9254,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
772.0357412960 Da,810.99787,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
604.4626193284 Da,605.4713,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
704.9777064514 Da,743.94034,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61709.3125,0
1070.3176230770 Da,1071.32386,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
453.9502455580 Da,492.91386,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93315.27344,0,0,0,0
1028.2358579485 Da,1051.22504,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75513.57031,0
1091.6006393549 Da,1130.56573,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1051.9490340381 Da,1052.95675,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248.8689427408 Da,271.85675,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925.5938511019 Da,964.55687,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
844.4183991414 Da,845.4246,,,0,0,0,0,0,0,0,0,0,0,67751.5,0,0,0,0,0,0,0,0,0
1088.0061860620 Da,1089.01382,,,28166.64453,0,0,0,0,0,0,0,0,0,0,0,0,0,45520.25781,0,0,0,0,0
1095.1959685539 Da,1118.18638,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80102.14063,0,0,0
852.0807344509 Da,853.08751,,,0,0,0,0,63254.89844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1242.3471330540 Da,1243.35535,,,0,0,0,0,0,0,63152.52344,0,0,0,0,0,0,0,0,0,0,0,0,0
1269.1946388487 Da,1270.20134,,,37240.71484,0,35091.33203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
323.2821124763 Da,346.27227,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1005.5153048320 Da,1006.52311,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
720.9431949590 Da,721.95276,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69600.41406,0
761.3585466112 Da,784.34602,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
246.2352220636 Da,285.20105,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629.1171598087 Da,630.12662,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59401.41406,0,0,0,0
376.3677301936 Da,377.37342,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1108.2631800549 Da,1109.27207,,,0,0,0,0,0,0,62469.75781,0,0,0,0,0,0,0,0,0,0,0,0,0
816.5009125363 Da,839.49064,,,0,0,0,0,79930.35938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1060.2883477347 Da,1083.27587,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327.1814827420 Da,350.17086,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248.1580207462 Da,1249.16747,,,0,0,0,0,0,0,0,0,47031.82422,0,0,0,0,0,0,0,0,0,0,0
754.0343899003 Da,777.02294,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1248.1502514265 Da,1271.13731,,,0,0,0,0,0,0,0,35713.33594,0,0,0,0,0,0,0,0,0,0,0,0
616.4945977770 Da,639.48325,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
222.2343639470 Da,245.22551,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302.1957015873 Da,325.18535,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231.0615265335 Da,254.05272,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202.0765673180 Da,203.08228,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371.0784580615 Da,372.08749,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533.3094368006 Da,534.31592,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1225.5033926258 Da,1226.51033,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54236.01172,0,0,0
199.1067199207 Da,238.07233,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219.1199733699 Da,242.11091,,,0,0,28969.87891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27145.98633
1014.2836567387 Da,1015.29059,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
878.6160456309 Da,901.60533,,,0,0,0,62197.27734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397.9514696268 Da,420.93951,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
896.7037265831 Da,897.7114,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186.0862994759 Da,1187.09235,,,0,0,0,0,0,0,0,0,50445.57031,0,0,0,0,0,0,0,0,0,0,0
377.9107364681 Da,378.91582,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1037.2609395399 Da,1038.26691,,,0,0,0,0,0,0,0,0,0,0,0,48041.46094,0,0,0,0,0,0,0,0
994.5518766525 Da,1033.51349,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
961.5391636842 Da,962.54616,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
957.5056896252 Da,996.47111,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52321.52344
1264.1442903502 Da,1265.14928,,,0,0,0,0,0,0,0,59072.41016,0,0,0,0,0,0,0,0,0,0,0,0
957.9910544542 Da,958.99706,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
870.0227067139 Da,893.0132,,,0,0,0,0,0,0,0,0,0,0,0,0,0,36006.4375,0,0,0,0,0,0
1016.0457158260 Da,1017.0537,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30899.4707,0
488.1351006884 Da,489.14484,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
511.0862426312 Da,550.04753,,,0,0,0,61124.37109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1220.5976124354 Da,1243.58835,,,0,0,0,0,0,0,0,0,0,44591.19922,0,0,0,0,30761.96484,0,0,0,0,0
454.9936055729 Da,456.00153,,,0,0,0,0,0,0,0,0,23019.54297,0,0,25440.30469,0,0,0,0,0,0,0,0
1231.2487377498 Da,1254.23778,,,33400.27734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
662.4716747398 Da,701.43289,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
908.1257799148 Da,931.11706,,,0,0,0,42259.13281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
428.3847563579 Da,467.3485,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
779.0167146873 Da,802.00801,,,0,0,0,0,0,0,0,0,64273.53906,0,0,0,0,0,0,0,0,0,0,0
788.1891697872 Da,789.19409,,,0,0,0,0,0,0,0,0,0,0,0,0,0,44121.33594,0,0,0,0,0,0
1187.1210755952 Da,1188.12707,,,0,0,37306.33984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
764.2260931867 Da,765.23495,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962.0141778397 Da,985.0039,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
950.7774750332 Da,973.76484,,,0,0,0,0,0,0,0,0,0,0,0,0,39006.69531,0,0,0,0,0,0,0
922.1229299539 Da,945.11406,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47415.26172,0,0
239.1183462629 Da,278.08224,,,0,0,32131.73633,23194.45313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
906.0197751471 Da,907.02617,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
744.9398494804 Da,767.92937,,,0,0,0,0,0,0,54483.45313,0,0,0,0,0,0,0,0,0,0,0,0,0
343.2373164785 Da,366.22587,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114.0462599165 Da,1115.0559,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1112.3204686124 Da,1113.32766,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35677.94531,0,0,0
608.4580072982 Da,631.44702,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
265.0084890965 Da,287.99958,,,0,0,0,0,0,0,0,0,0,0,0,50861.44531,0,0,0,0,0,0,0,0
906.2791705818 Da,945.24456,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41652.49609,0,0,0
1011.0636422501 Da,1012.07085,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
927.9787479723 Da,928.98672,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
932.5494613426 Da,933.55583,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
794.2604524039 Da,833.22331,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281.1884257540 Da,1282.19808,,,0,0,0,34534.73438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173.1253677880 Da,1196.1146,,,0,0,0,0,34123.20703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
884.0085300583 Da,906.99873,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
510.9857770644 Da,533.97422,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1184.5727495871 Da,1207.56152,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42110.70313,0,0,0,0,0
1069.9640089778 Da,1108.92772,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1266.5879835553 Da,1267.59292,,,0,0,0,0,0,33996.84766,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1047.5024468660 Da,1086.46575,,,0,0,0,0,0,33420.85156,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955.9903557705 Da,978.98084,,,0,0,0,0,0,0,0,0,0,0,0,0,0,28888.79688,0,0,0,0,0,0
602.2402290419 Da,603.24694,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1136.1019212691 Da,1137.10868,,,0,0,0,0,29658.10156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172.0322621921 Da,211.00176,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
470.1198528288 Da,493.10809,,,0,40716.28906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
633.8484343188 Da,634.85603,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237.1639856941 Da,1260.15344,,,26469.05469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1114.3930260843 Da,1137.38209,,,0,0,0,0,0,0,30262.92969,0,0,0,0,0,0,0,0,0,0,0,0,0
911.3009452076 Da,950.26311,,,0,0,0,0,0,0,0,0,0,32700.86523,0,0,0,0,0,0,0,0,0,0
964.2874566511 Da,987.27578,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
788.1205066911 Da,811.10724,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
230.9399749533 Da,269.90401,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
723.5632390900 Da,746.55349,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350.2458460713 Da,351.25174,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165.3807748634 Da,1204.34564,,,0,0,32962.94141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
238.1694041942 Da,239.17483,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1132.3246883656 Da,1171.28988,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32670.32031
1142.0085350595 Da,1164.99561,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256.1869148083 Da,257.1965,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26328.19531
142.0321247025 Da,165.02313,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
674.5316912011 Da,697.51979,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
830.6737055100 Da,831.68019,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1162.3080525569 Da,1185.29783,,,0,27335.07031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1180.4183909583 Da,1181.42573,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21070.16992
140.0966832212 Da,163.08668,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1288.3905878106 Da,1311.37907,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1231.3802964686 Da,1270.34523,,,0,0,0,0,0,0,0,0,0,25588.27344,0,0,0,0,0,0,0,0,0,0
926.5582268997 Da,965.52363,,,0,0,0,0,0,0,0,0,25347.56445,0,0,0,0,0,0,0,0,0,0,0
1014.6462748396 Da,1015.65444,,,0,0,0,0,0,0,0,0,20692.27344,0,0,0,0,0,0,0,0,0,0,0
264.9316063839 Da,287.92074,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221.9587978802 Da,244.94726,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173.1106691285 Da,196.09787,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
